sample,gene_family,orf_name,orf_length
Human 2,TSPY,longer_from_REPLICATE2_transcript_488_support_4_4,64
Human 2,TSPY,longer_from_REPLICATE2_transcript_520_support_4_4,64
Human 2,TSPY,longer_from_REPLICATE2_transcript_68_support_13_1,67
Human 2,TSPY,longer_from_REPLICATE2_transcript_479_support_9_5,94
Human 2,TSPY,longer_from_REPLICATE2_transcript_488_support_4_5,94
Human 2,TSPY,longer_from_REPLICATE2_transcript_635_support_2_2,110
Human 2,TSPY,longer_from_REPLICATE2_transcript_520_support_4_2,206
Human 2,TSPY,longer_from_REPLICATE2_transcript_488_support_4_2,267
Human 2,TSPY,longer_from_REPLICATE2_transcript_479_support_9_2,308
Human 2,TSPY,REPLICATE1_transcript_150_support_9REPLICATE2_transcript_382_support_3_1,50
Human 2,TSPY,REPLICATE1_transcript_189_support_7REPLICATE2_transcript_450_support_9_1,50
Human 2,TSPY,REPLICATE1_transcript_81_support_6REPLICATE2_transcript_220_support_5_1,50
Human 2,TSPY,REPLICATE1_transcript_63_support_6REPLICATE2_transcript_13_support_25_1,51
Human 2,TSPY,REPLICATE1_transcript_124_support_5REPLICATE2_transcript_63_support_3_1,52
Human 2,TSPY,REPLICATE1_transcript_63_support_6REPLICATE2_transcript_13_support_25_2,52
Human 2,TSPY,REPLICATE1_transcript_63_support_6REPLICATE2_transcript_13_support_25_4,53
Human 2,TSPY,REPLICATE1_transcript_63_support_6REPLICATE2_transcript_13_support_25_3,54
Human 2,TSPY,REPLICATE1_transcript_63_support_6REPLICATE2_transcript_13_support_25_5,57
Human 2,TSPY,REPLICATE1_transcript_150_support_9REPLICATE2_transcript_382_support_3_3,61
Human 2,TSPY,REPLICATE1_transcript_189_support_7REPLICATE2_transcript_450_support_9_3,61
Human 2,TSPY,REPLICATE1_transcript_81_support_6REPLICATE2_transcript_220_support_5_3,61
Human 2,TSPY,REPLICATE1_transcript_150_support_9REPLICATE2_transcript_382_support_3_4,64
Human 2,TSPY,REPLICATE1_transcript_189_support_7REPLICATE2_transcript_450_support_9_4,64
Human 2,TSPY,REPLICATE1_transcript_189_support_7REPLICATE2_transcript_450_support_9_5,94
Human 2,TSPY,REPLICATE1_transcript_81_support_6REPLICATE2_transcript_220_support_5_2,140
Human 2,TSPY,REPLICATE1_transcript_150_support_9REPLICATE2_transcript_382_support_3_2,206
Human 2,TSPY,REPLICATE1_transcript_189_support_7REPLICATE2_transcript_450_support_9_2,267
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_40_support_4_1,146
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_135_support_43_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_161_support_2_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_443_support_2_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_94_support_3_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_244_support_2_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_54_support_5_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_69_support_2_1,206
Human 2,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_138_support_2_1,247
Human 2,VCY_chimp_bonobo,REPLICATE1_transcript_164_support_5REPLICATE2_transcript_55_support_6_1,139
Human 2,VCY_chimp_bonobo,REPLICATE1_transcript_146_support_3REPLICATE2_transcript_48_support_3_1,186
Human 2,VCY_human,longer_from_REPLICATE2_transcript_7_support_3_1,67
Human 2,VCY_human,longer_from_REPLICATE2_transcript_204_support_4_1,81
Human 2,VCY_human,longer_from_REPLICATE2_transcript_40_support_5_1,81
Human 2,VCY_human,longer_from_REPLICATE2_transcript_7_support_3_2,83
Human 2,VCY_human,longer_from_REPLICATE1_transcript_51_support_2_2,84
Human 2,VCY_human,longer_from_REPLICATE2_transcript_100_support_2_2,84
Human 2,VCY_human,longer_from_REPLICATE1_transcript_51_support_2_1,125
Human 2,VCY_human,longer_from_REPLICATE2_transcript_100_support_2_1,125
Human 2,VCY_human,REPLICATE1_transcript_103_support_134REPLICATE2_transcript_91_support_129_2,84
Human 2,VCY_human,REPLICATE1_transcript_108_support_5REPLICATE2_transcript_81_support_2_2,84
Human 2,VCY_human,REPLICATE1_transcript_114_support_2REPLICATE2_transcript_108_support_2_2,84
Human 2,VCY_human,REPLICATE1_transcript_119_support_2REPLICATE2_transcript_19_support_2_2,84
Human 2,VCY_human,REPLICATE1_transcript_120_support_3REPLICATE2_transcript_21_support_10_2,84
Human 2,VCY_human,REPLICATE1_transcript_103_support_134REPLICATE2_transcript_91_support_129_1,125
Human 2,VCY_human,REPLICATE1_transcript_108_support_5REPLICATE2_transcript_81_support_2_1,125
Human 2,VCY_human,REPLICATE1_transcript_114_support_2REPLICATE2_transcript_108_support_2_1,125
Human 2,VCY_human,REPLICATE1_transcript_119_support_2REPLICATE2_transcript_19_support_2_1,125
Human 2,VCY_human,REPLICATE1_transcript_120_support_3REPLICATE2_transcript_21_support_10_1,125
Human 2,XKRY,longer_from_REPLICATE2_transcript_8_support_4_1,51
Human 2,XKRY,longer_from_REPLICATE1_transcript_15_support_2_2,53
Human 2,XKRY,longer_from_REPLICATE1_transcript_28_support_3_2,53
Human 2,XKRY,longer_from_REPLICATE1_transcript_18_support_5_3,54
Human 2,XKRY,longer_from_REPLICATE1_transcript_75_support_23_3,59
Human 2,XKRY,longer_from_REPLICATE1_transcript_15_support_2_1,62
Human 2,XKRY,longer_from_REPLICATE1_transcript_18_support_5_2,62
Human 2,XKRY,longer_from_REPLICATE1_transcript_22_support_20_2,62
Human 2,XKRY,longer_from_REPLICATE1_transcript_28_support_3_1,62
Human 2,XKRY,longer_from_REPLICATE1_transcript_75_support_23_2,62
Human 2,XKRY,longer_from_REPLICATE2_transcript_76_support_3_2,62
Human 2,XKRY,longer_from_REPLICATE2_transcript_8_support_4_2,117
Human 2,XKRY,longer_from_REPLICATE2_transcript_13_support_3_1,130
Human 2,XKRY,longer_from_REPLICATE1_transcript_28_support_3_3,148
Human 2,XKRY,longer_from_REPLICATE1_transcript_17_support_4_1,160
Human 2,XKRY,longer_from_REPLICATE2_transcript_44_support_41_1,160
Human 2,XKRY,longer_from_REPLICATE1_transcript_15_support_2_3,173
Human 2,XKRY,longer_from_REPLICATE2_transcript_76_support_3_1,294
Human 2,XKRY,longer_from_REPLICATE1_transcript_22_support_20_1,316
Human 2,XKRY,longer_from_REPLICATE1_transcript_18_support_5_1,459
Human 2,XKRY,longer_from_REPLICATE1_transcript_75_support_23_1,459
Human 2,XKRY,REPLICATE1_transcript_27_support_8REPLICATE2_transcript_19_support_8_3,59
Human 2,XKRY,REPLICATE1_transcript_83_support_5REPLICATE2_transcript_64_support_2_3,60
Human 2,XKRY,REPLICATE1_transcript_27_support_8REPLICATE2_transcript_19_support_8_2,62
Human 2,XKRY,REPLICATE1_transcript_83_support_5REPLICATE2_transcript_64_support_2_2,62
Human 2,XKRY,REPLICATE1_transcript_27_support_8REPLICATE2_transcript_19_support_8_1,427
Human 2,XKRY,REPLICATE1_transcript_83_support_5REPLICATE2_transcript_64_support_2_1,459
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_164_support_4_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_196_support_3_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_205_support_4_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_23_support_2_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_249_support_4_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_283_support_3_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_80_support_3_2,51
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_164_support_4_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_196_support_3_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_23_support_2_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_249_support_4_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_283_support_3_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_80_support_3_4,52
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_205_support_4_4,87
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_164_support_4_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_196_support_3_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_23_support_2_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_249_support_4_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_283_support_3_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_80_support_3_5,142
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_164_support_4_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_196_support_3_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_205_support_4_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_23_support_2_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_249_support_4_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_283_support_3_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_80_support_3_3,167
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_164_support_4_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_196_support_3_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE1_transcript_205_support_4_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_23_support_2_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_249_support_4_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_283_support_3_1,541
Chimpanzee 1,CDY,longer_from_REPLICATE2_transcript_80_support_3_1,541
Chimpanzee 1,CDY,REPLICATE1_transcript_124_support_10REPLICATE2_transcript_170_support_6_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_12_support_3REPLICATE2_transcript_18_support_3_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_13_support_9REPLICATE2_transcript_19_support_3_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_184_support_18REPLICATE2_transcript_263_support_13_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_191_support_8REPLICATE2_transcript_271_support_11_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_202_support_5REPLICATE2_transcript_288_support_5_2,51
Chimpanzee 1,CDY,REPLICATE1_transcript_12_support_3REPLICATE2_transcript_18_support_3_4,52
Chimpanzee 1,CDY,REPLICATE1_transcript_13_support_9REPLICATE2_transcript_19_support_3_4,52
Chimpanzee 1,CDY,REPLICATE1_transcript_184_support_18REPLICATE2_transcript_263_support_13_4,52
Chimpanzee 1,CDY,REPLICATE1_transcript_191_support_8REPLICATE2_transcript_271_support_11_4,52
Chimpanzee 1,CDY,REPLICATE1_transcript_12_support_3REPLICATE2_transcript_18_support_3_5,142
Chimpanzee 1,CDY,REPLICATE1_transcript_13_support_9REPLICATE2_transcript_19_support_3_5,142
Chimpanzee 1,CDY,REPLICATE1_transcript_184_support_18REPLICATE2_transcript_263_support_13_5,142
Chimpanzee 1,CDY,REPLICATE1_transcript_191_support_8REPLICATE2_transcript_271_support_11_5,142
Chimpanzee 1,CDY,REPLICATE1_transcript_124_support_10REPLICATE2_transcript_170_support_6_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_12_support_3REPLICATE2_transcript_18_support_3_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_13_support_9REPLICATE2_transcript_19_support_3_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_184_support_18REPLICATE2_transcript_263_support_13_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_191_support_8REPLICATE2_transcript_271_support_11_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_202_support_5REPLICATE2_transcript_288_support_5_3,167
Chimpanzee 1,CDY,REPLICATE1_transcript_124_support_10REPLICATE2_transcript_170_support_6_1,334
Chimpanzee 1,CDY,REPLICATE1_transcript_202_support_5REPLICATE2_transcript_288_support_5_1,497
Chimpanzee 1,CDY,REPLICATE1_transcript_12_support_3REPLICATE2_transcript_18_support_3_1,541
Chimpanzee 1,CDY,REPLICATE1_transcript_13_support_9REPLICATE2_transcript_19_support_3_1,541
Chimpanzee 1,CDY,REPLICATE1_transcript_184_support_18REPLICATE2_transcript_263_support_13_1,541
Chimpanzee 1,CDY,REPLICATE1_transcript_191_support_8REPLICATE2_transcript_271_support_11_1,541
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_101_support_7_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_101_support_7_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_8_support_5_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_97_support_3_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_97_support_3_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_112_support_4_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_112_support_4_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_124_support_2_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_124_support_2_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_137_support_3_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_137_support_3_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_216_support_3_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_273_support_5_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_311_support_5_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_63_support_3_3,52
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_63_support_3_5,52
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_3,56
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_3,56
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_3,56
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_8_support_5_1,56
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_216_support_3_1,56
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_273_support_5_1,56
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_311_support_5_1,56
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_6,57
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_101_support_7_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_97_support_3_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_112_support_4_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_124_support_2_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_137_support_3_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_63_support_3_4,60
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_10_support_3_2,63
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_10_support_3_1,67
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_4,68
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_4,68
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_4,68
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_8_support_5_2,68
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_216_support_3_2,68
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_273_support_5_2,68
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_311_support_5_2,68
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_6,71
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_6,71
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_6,71
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_101_support_7_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_97_support_3_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_112_support_4_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_124_support_2_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_137_support_3_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_63_support_3_1,102
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_1,137
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_1,137
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_1,137
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_112_support_4_2,138
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_124_support_2_2,144
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_137_support_3_2,245
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_101_support_7_2,295
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_97_support_3_2,295
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_186_support_3_2,295
Chimpanzee 1,DAZ,longer_from_REPLICATE2_transcript_63_support_3_2,295
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_25_support_3_2,366
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_135_support_5_2,486
Chimpanzee 1,DAZ,longer_from_REPLICATE1_transcript_60_support_2_2,486
Chimpanzee 1,DAZ,REPLICATE1_transcript_38_support_3REPLICATE2_transcript_66_support_4_3,52
Chimpanzee 1,DAZ,REPLICATE1_transcript_38_support_3REPLICATE2_transcript_66_support_4_5,52
Chimpanzee 1,DAZ,REPLICATE1_transcript_92_support_3REPLICATE2_transcript_149_support_3_3,52
Chimpanzee 1,DAZ,REPLICATE1_transcript_92_support_3REPLICATE2_transcript_149_support_3_1,56
Chimpanzee 1,DAZ,REPLICATE1_transcript_38_support_3REPLICATE2_transcript_66_support_4_4,60
Chimpanzee 1,DAZ,REPLICATE1_transcript_92_support_3REPLICATE2_transcript_149_support_3_2,68
Chimpanzee 1,DAZ,REPLICATE1_transcript_38_support_3REPLICATE2_transcript_66_support_4_1,102
Chimpanzee 1,DAZ,REPLICATE1_transcript_38_support_3REPLICATE2_transcript_66_support_4_2,295
Chimpanzee 1,HSFY,longer_from_REPLICATE1_transcript_97_support_4_1,84
Chimpanzee 1,HSFY,longer_from_REPLICATE2_transcript_140_support_6_1,84
Chimpanzee 1,HSFY,longer_from_REPLICATE2_transcript_15_support_9_1,84
Chimpanzee 1,HSFY,REPLICATE1_transcript_100_support_2REPLICATE2_transcript_138_support_2_1,84
Chimpanzee 1,HSFY,REPLICATE1_transcript_60_support_40REPLICATE2_transcript_78_support_61_1,84
Chimpanzee 1,HSFY,REPLICATE1_transcript_58_support_16REPLICATE2_transcript_75_support_13_1,97
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_4_support_5_1,51
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_4_support_5_4,51
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_53_support_7_1,52
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_8_support_4_1,55
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_4_support_5_5,57
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_6_support_4_1,61
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_8_support_4_2,61
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_5_support_3_2,61
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_5_support_3_3,61
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_14_support_3_2,62
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_17_support_3_1,62
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_17_support_3_2,64
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_4_support_5_3,68
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_13_support_3_1,81
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_4_support_5_2,92
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_14_support_3_1,136
Chimpanzee 1,PRY,longer_from_REPLICATE1_transcript_14_support_3_3,214
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_5_support_3_1,229
Chimpanzee 1,PRY,longer_from_REPLICATE2_transcript_5_support_3_4,283
Chimpanzee 1,PRY,REPLICATE1_transcript_3_support_13REPLICATE2_transcript_2_support_22_1,50
Chimpanzee 1,PRY,REPLICATE1_transcript_6_support_15REPLICATE2_transcript_5_support_15_1,50
Chimpanzee 1,PRY,REPLICATE1_transcript_10_support_41REPLICATE2_transcript_19_support_49_1,51
Chimpanzee 1,PRY,REPLICATE1_transcript_7_support_9REPLICATE2_transcript_12_support_25_1,51
Chimpanzee 1,PRY,REPLICATE1_transcript_6_support_8REPLICATE2_transcript_13_support_6_5,53
Chimpanzee 1,PRY,REPLICATE1_transcript_6_support_8REPLICATE2_transcript_13_support_6_1,55
Chimpanzee 1,PRY,REPLICATE1_transcript_3_support_3REPLICATE2_transcript_3_support_3_2,56
Chimpanzee 1,PRY,REPLICATE1_transcript_4_support_9REPLICATE2_transcript_4_support_11_2,56
Chimpanzee 1,PRY,REPLICATE1_transcript_5_support_15REPLICATE2_transcript_1_support_10_2,57
Chimpanzee 1,PRY,REPLICATE1_transcript_1_support_6REPLICATE2_transcript_0_support_4_2,60
Chimpanzee 1,PRY,REPLICATE1_transcript_3_support_13REPLICATE2_transcript_2_support_22_3,60
