sample	gene_family	orf_name	orf_length
Human 2	BPY2	longer_from_REPLICATE2_transcript_136_support_3_53	75
Human 2	BPY2	REPLICATE1_transcript_35_support_3REPLICATE2_transcript_33_support_9_11	75
Human 2	BPY2	longer_from_REPLICATE1_transcript_25_support_4_16	81
Human 2	BPY2	longer_from_REPLICATE1_transcript_32_support_4_23	81
Human 2	BPY2	longer_from_REPLICATE1_transcript_63_support_2_22	81
Human 2	BPY2	longer_from_REPLICATE2_transcript_136_support_3_33	81
Human 2	BPY2	longer_from_REPLICATE2_transcript_48_support_3_29	81
Human 2	BPY2	longer_from_REPLICATE2_transcript_52_support_5_16	92
Human 2	BPY2	longer_from_REPLICATE1_transcript_25_support_4_39	94
Human 2	BPY2	longer_from_REPLICATE1_transcript_32_support_4_46	94
Human 2	BPY2	longer_from_REPLICATE1_transcript_63_support_2_45	94
Human 2	BPY2	longer_from_REPLICATE2_transcript_48_support_3_52	94
Human 2	BPY2	longer_from_REPLICATE1_transcript_32_support_4_10	95
Human 2	BPY2	longer_from_REPLICATE1_transcript_63_support_2_9	95
Human 2	BPY2	longer_from_REPLICATE2_transcript_52_support_5_38	97
Human 2	BPY2	longer_from_REPLICATE2_transcript_136_support_3_79	101
Human 2	BPY2	longer_from_REPLICATE2_transcript_48_support_3_72	103
Human 2	BPY2	longer_from_REPLICATE2_transcript_136_support_3_16	112
Human 2	BPY2	longer_from_REPLICATE2_transcript_48_support_3_16	112
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_97	50
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_58	50
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_89	50
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_58	50
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_78	50
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_89	50
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_58	50
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_89	50
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_84	50
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_46	50
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_66	50
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_104	50
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_73	50
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_93	50
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_108	50
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_77	50
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_97	50
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_78	51
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_78	51
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_52	52
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_63	52
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_91	52
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_91	52
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_91	52
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_39	52
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_50	52
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_106	52
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_110	52
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_87	53
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_65	53
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_65	53
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_65	53
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_74	53
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_53	53
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_80	53
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_84	53
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_33	54
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_20	54
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_85	57
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_72	57
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_87	58
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_87	58
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_87	58
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_102	58
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_106	58
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_11	59
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_11	59
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_11	59
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_11	59
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_11	59
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_8	61
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_59	62
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_52	62
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_52	62
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_52	62
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_46	62
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_40	62
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_51	62
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_71	62
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_78	66
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_83	66
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_65	66
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_71	66
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_98	66
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_102	66
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_25	67
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_83	67
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_83	67
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_12	67
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_64	69
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_67	71
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_49	74
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_36	74
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_93	79
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_80	79
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_5	83
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_95	85
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_44	92
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_31	92
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_26	98
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_26	98
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_26	98
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_14	98
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_26	98
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_26	98
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_109	103
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_117	104
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_26	109
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_13	109
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_38	119
Human 2	CDY	longer_from_REPLICATE2_transcript_3_support_6_25	119
Human 2	CDY	longer_from_REPLICATE1_transcript_23_support_3_18	146
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_95	164
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_95	164
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_95	164
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_110	164
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_114	164
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_71	175
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_71	175
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_71	175
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_59	175
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_86	175
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_90	175
Human 2	CDY	longer_from_REPLICATE2_transcript_41_support_5_34	500
Human 2	CDY	longer_from_REPLICATE1_transcript_72_support_11_46	615
Human 2	CDY	REPLICATE1_transcript_74_support_7REPLICATE2_transcript_61_support_6_46	615
Human 2	CDY	longer_from_REPLICATE1_transcript_65_support_6_46	616
Human 2	CDY	longer_from_REPLICATE2_transcript_28_support_3_46	623
Human 2	CDY	longer_from_REPLICATE2_transcript_57_support_7_47	629
Human 2	DAZ	longer_from_REPLICATE1_transcript_125_support_3_31	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_125_support_3_47	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_325_support_4_85	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_33_support_4_46	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_41_support_4_40	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_43_support_8_21	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_43_support_8_37	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_49_support_3_38	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_49_support_3_54	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_4_support_29_82	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_68_support_7_59	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_75_support_5_33	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_75_support_5_49	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_94_support_4_23	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_94_support_4_39	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_98_support_3_86	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_109_support_4_27	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_109_support_4_43	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_114_support_5_43	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_114_support_5_59	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_123_support_4_29	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_123_support_4_45	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_139_support_2_68	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_157_support_3_55	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_161_support_7_57	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_164_support_3_38	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_164_support_3_54	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_6_36	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_6_52	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_23_support_3_46	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_36_support_5_86	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_41_support_3_26	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_41_support_3_42	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_75_support_4_27	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_75_support_4_43	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_76_support_2_31	50
Human 2	DAZ	longer_from_REPLICATE2_transcript_76_support_2_47	50
Human 2	DAZ	REPLICATE1_transcript_142_support_14REPLICATE2_transcript_76_support_14_86	50
Human 2	DAZ	REPLICATE1_transcript_152_support_9REPLICATE2_transcript_81_support_2_86	50
Human 2	DAZ	REPLICATE1_transcript_155_support_23REPLICATE2_transcript_84_support_14_86	50
Human 2	DAZ	REPLICATE1_transcript_240_support_16REPLICATE2_transcript_128_support_7_97	50
Human 2	DAZ	REPLICATE1_transcript_316_support_6REPLICATE2_transcript_163_support_6_91	50
Human 2	DAZ	REPLICATE1_transcript_44_support_3REPLICATE2_transcript_34_support_3_93	50
Human 2	DAZ	REPLICATE1_transcript_45_support_11REPLICATE2_transcript_107_support_7_64	50
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_98	50
Human 2	DAZ	longer_from_REPLICATE1_transcript_162_support_7_38	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_167_support_3_64	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_248_support_4_53	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_287_support_6_41	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_325_support_2_23	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_459_support_6_23	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_466_support_5_36	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_482_support_8_56	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_495_support_2_31	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_537_support_3_61	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_544_support_3_41	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_63_support_5_13	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_64_support_3_44	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_68_support_7_17	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_76_support_3_56	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_119_support_4_27	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_139_support_2_26	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_157_support_3_13	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_161_support_7_15	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_172_support_5_28	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_188_support_3_43	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_193_support_2_47	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_4_54	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_208_support_3_43	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_211_support_2_39	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_228_support_6_38	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_23_support_3_4	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_240_support_8_38	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_285_support_6_31	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_291_support_8_35	51
Human 2	DAZ	longer_from_REPLICATE2_transcript_93_support_3_83	51
Human 2	DAZ	REPLICATE1_transcript_240_support_16REPLICATE2_transcript_128_support_7_167	51
Human 2	DAZ	REPLICATE1_transcript_45_support_11REPLICATE2_transcript_107_support_7_22	51
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_168	51
Human 2	DAZ	longer_from_REPLICATE1_transcript_125_support_3_18	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_248_support_4_61	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_43_support_8_8	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_495_support_2_39	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_49_support_3_25	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_537_support_3_69	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_64_support_3_52	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_68_support_7_147	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_75_support_5_20	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_76_support_3_3	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_94_support_4_10	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_109_support_4_14	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_114_support_5_30	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_123_support_4_16	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_164_support_3_25	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_193_support_2_55	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_6_23	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_211_support_2_47	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_240_support_8_46	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_291_support_8_43	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_41_support_3_13	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_75_support_4_14	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_76_support_2_18	52
Human 2	DAZ	longer_from_REPLICATE2_transcript_93_support_3_229	52
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_3	52
Human 2	DAZ	longer_from_REPLICATE1_transcript_125_support_3_5	53
Human 2	DAZ	longer_from_REPLICATE1_transcript_325_support_4_44	53
Human 2	DAZ	longer_from_REPLICATE1_transcript_49_support_3_12	53
Human 2	DAZ	longer_from_REPLICATE1_transcript_75_support_5_7	53
Human 2	DAZ	longer_from_REPLICATE1_transcript_98_support_3_45	53
Human 2	DAZ	longer_from_REPLICATE2_transcript_114_support_5_17	53
Human 2	DAZ	longer_from_REPLICATE2_transcript_164_support_3_12	53
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_6_10	53
Human 2	DAZ	longer_from_REPLICATE2_transcript_36_support_5_45	53
Human 2	DAZ	longer_from_REPLICATE2_transcript_76_support_2_5	53
Human 2	DAZ	REPLICATE1_transcript_142_support_14REPLICATE2_transcript_76_support_14_45	53
Human 2	DAZ	REPLICATE1_transcript_152_support_9REPLICATE2_transcript_81_support_2_45	53
Human 2	DAZ	REPLICATE1_transcript_155_support_23REPLICATE2_transcript_84_support_14_45	53
Human 2	DAZ	REPLICATE1_transcript_240_support_16REPLICATE2_transcript_128_support_7_56	53
Human 2	DAZ	REPLICATE1_transcript_316_support_6REPLICATE2_transcript_163_support_6_50	53
Human 2	DAZ	REPLICATE1_transcript_44_support_3REPLICATE2_transcript_34_support_3_157	53
Human 2	DAZ	REPLICATE1_transcript_44_support_3REPLICATE2_transcript_34_support_3_52	53
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_57	53
Human 2	DAZ	longer_from_REPLICATE1_transcript_193_support_7_40	54
Human 2	DAZ	longer_from_REPLICATE1_transcript_216_support_6_39	54
Human 2	DAZ	longer_from_REPLICATE1_transcript_76_support_3_45	54
Human 2	DAZ	longer_from_REPLICATE1_transcript_76_support_3_60	54
Human 2	DAZ	longer_from_REPLICATE2_transcript_114_support_5_8	54
Human 2	DAZ	longer_from_REPLICATE2_transcript_19_support_4_43	54
Human 2	DAZ	longer_from_REPLICATE2_transcript_3_support_2_37	54
Human 2	DAZ	longer_from_REPLICATE2_transcript_73_support_2_10	54
Human 2	DAZ	REPLICATE1_transcript_240_support_16REPLICATE2_transcript_128_support_7_156	54
Human 2	DAZ	REPLICATE1_transcript_240_support_16REPLICATE2_transcript_128_support_7_171	54
Human 2	DAZ	REPLICATE1_transcript_316_support_6REPLICATE2_transcript_163_support_6_150	54
Human 2	DAZ	REPLICATE1_transcript_44_support_3REPLICATE2_transcript_34_support_3_152	54
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_157	54
Human 2	DAZ	REPLICATE1_transcript_80_support_7REPLICATE2_transcript_47_support_4_172	54
Human 2	DAZ	longer_from_REPLICATE1_transcript_112_support_3_18	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_133_support_3_8	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_162_support_7_25	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_167_support_3_185	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_167_support_3_51	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_248_support_4_40	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_287_support_6_28	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_325_support_2_10	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_325_support_4_40	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_33_support_4_12	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_33_support_4_14	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_351_support_3_18	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_41_support_4_6	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_41_support_4_8	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_459_support_6_10	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_466_support_5_23	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_482_support_8_43	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_495_support_2_18	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_527_support_4_18	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_537_support_3_183	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_537_support_3_48	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_544_support_3_28	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_558_support_4_10	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_63_support_5_42	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_64_support_3_31	55
Human 2	DAZ	longer_from_REPLICATE1_transcript_68_support_7_25	55
